date,department,system,login_failures,new_device_connections,phishing_email_signals,privileged_access_attempts,suspicious_ip_accesses,unusual_file_downloads,total_events,unique_users,unique_devices,external_ip_events,off_hours_events,high_severity_events,total_download_volume_mb,external_ip_ratio,off_hours_ratio,high_severity_ratio,login_failures_7d_avg,login_failures_spike_ratio,suspicious_ip_accesses_7d_avg,suspicious_ip_accesses_spike_ratio,unusual_file_downloads_7d_avg,unusual_file_downloads_spike_ratio,new_device_connections_7d_avg,new_device_connections_spike_ratio,phishing_email_signals_7d_avg,phishing_email_signals_spike_ratio,privileged_access_attempts_7d_avg,privileged_access_attempts_spike_ratio,total_events_7d_avg,total_events_spike_ratio,external_ip_events_7d_avg,external_ip_events_spike_ratio,off_hours_events_7d_avg,off_hours_events_spike_ratio,rule_based_score,incident_probability,incident_next_7d,primary_driver
2025-12-14,Student Services,housing-api,3,0,0,1,3,0,7,7,7,4,1,3,0,0.5714285714285714,0.14285714285714285,0.42857142857142855,3.857142857142857,0.6176470588235293,1.2857142857142858,1.3125,0.2857142857142857,0.0,2.857142857142857,0.0,1.7142857142857142,0.0,1.1428571428571428,0.4666666666666667,11.142857142857142,0.5764705882352942,5.857142857142857,0.5833333333333334,2.5714285714285716,0.27999999999999997,20.24,0.1145,0,Suspicious IP access
2025-12-14,Student Services,student-portal,10,5,2,1,3,0,21,21,21,11,4,4,0,0.5238095238095238,0.19047619047619047,0.19047619047619047,3.142857142857143,2.4137931034482762,1.4285714285714286,1.2352941176470587,0.5714285714285714,0.0,2.4285714285714284,1.4583333333333335,2.0,0.6666666666666666,1.4285714285714286,0.4117647058823529,11.0,1.75,5.714285714285714,1.6382978723404256,3.857142857142857,0.8235294117647058,55.38,0.4624,0,Login failures
2025-12-15,Admissions,admissions-portal,2,1,1,0,2,0,6,6,6,4,1,2,0,0.6666666666666666,0.16666666666666666,0.3333333333333333,4.0,0.4,1.7142857142857142,0.7368421052631579,0.5714285714285714,0.0,1.1428571428571428,0.4666666666666667,3.2857142857142856,0.23333333333333334,0.5714285714285714,0.0,11.285714285714286,0.4883720930232558,6.285714285714286,0.5490196078431373,2.857142857142857,0.25925925925925924,17.51,0.0609,0,Suspicious IP access
2025-12-15,Admissions,application-db,3,1,1,1,0,1,7,7,7,1,2,1,245,0.14285714285714285,0.2857142857142857,0.14285714285714285,4.571428571428571,0.5384615384615384,1.2857142857142858,0.0,0.5714285714285714,0.6363636363636364,1.2857142857142858,0.4375,2.2857142857142856,0.30434782608695654,1.1428571428571428,0.4666666666666667,11.142857142857142,0.5764705882352942,5.571428571428571,0.15217391304347827,3.0,0.5,11.86,0.0402,0,Login failures
2025-12-15,Finance,finance-erp,6,5,4,2,2,2,21,21,20,10,8,6,1877,0.47619047619047616,0.38095238095238093,0.2857142857142857,7.142857142857143,0.736842105263158,4.0,0.4,2.0,0.6666666666666666,1.8571428571428572,1.75,1.2857142857142858,1.75,1.7142857142857142,0.7368421052631579,18.0,1.105263157894737,9.714285714285714,0.9333333333333333,8.285714285714286,0.8615384615384615,69.59,0.652,1,Phishing patterns
2025-12-15,Finance,payroll-db,8,2,2,7,3,3,25,25,25,11,15,8,9839,0.44,0.6,0.32,6.0,1.1428571428571428,3.5714285714285716,0.65625,2.4285714285714284,0.875,2.2857142857142856,0.6086956521739131,2.857142857142857,0.5185185185185185,3.4285714285714284,1.5806451612903225,20.571428571428573,1.1589403973509933,11.285714285714286,0.8953488372093023,7.142857142857143,1.842105263157895,90.99,0.9083,0,Privileged access attempts
2025-12-15,Human Resources,benefits-db,4,0,4,1,2,3,14,14,14,8,2,7,9490,0.5714285714285714,0.14285714285714285,0.5,4.428571428571429,0.7368421052631579,2.857142857142857,0.5185185185185185,0.7142857142857143,1.7499999999999998,1.0,0.0,2.142857142857143,1.2727272727272727,1.1428571428571428,0.4666666666666667,12.285714285714286,1.053763440860215,7.142857142857143,0.9824561403508772,4.142857142857143,0.38888888888888884,48.07,0.4106,1,Phishing patterns
2025-12-15,Human Resources,hr-portal,2,0,4,1,0,0,7,7,7,6,1,2,0,0.8571428571428571,0.14285714285714285,0.2857142857142857,5.714285714285714,0.2978723404255319,2.4285714285714284,0.0,1.1428571428571428,0.0,1.1428571428571428,0.0,3.142857142857143,0.9655172413793105,0.8571428571428571,0.5384615384615384,14.428571428571429,0.4537037037037037,7.428571428571429,0.711864406779661,5.714285714285714,0.14893617021276595,26.95,0.1701,0,Phishing patterns
2025-12-15,Library,digital-archives,2,2,2,1,2,4,13,13,13,6,1,4,11232,0.46153846153846156,0.07692307692307693,0.3076923076923077,1.1428571428571428,0.9333333333333333,1.0,1.0,1.5714285714285714,1.5555555555555558,2.4285714285714284,0.5833333333333334,0.8571428571428571,1.0769230769230769,0.8571428571428571,0.5384615384615384,7.857142857142857,1.4677419354838708,3.2857142857142856,1.4000000000000001,3.2857142857142856,0.23333333333333334,35.89,0.2747,0,Unusual downloads
2025-12-15,Library,library-catalog,1,1,1,2,2,5,12,12,12,6,1,3,16431,0.5,0.08333333333333333,0.25,4.571428571428571,0.1794871794871795,1.0,1.0,2.857142857142857,1.2962962962962963,3.142857142857143,0.24137931034482762,0.8571428571428571,0.5384615384615384,1.2857142857142858,0.875,13.714285714285714,0.8155339805825244,5.714285714285714,0.8936170212765957,4.714285714285714,0.175,37.79,0.269,1,Unusual downloads
2025-12-15,Registrar,registration-api,8,2,1,5,6,0,22,22,22,9,14,10,0,0.4090909090909091,0.6363636363636364,0.45454545454545453,5.142857142857143,1.3023255813953487,1.8571428571428572,2.1,0.7142857142857143,0.0,1.1428571428571428,0.9333333333333333,2.7142857142857144,0.2692307692307692,2.0,1.6666666666666667,13.571428571428571,1.5098039215686274,6.285714285714286,1.2352941176470589,4.285714285714286,2.6486486486486487,85.09,0.8899,1,Suspicious IP access
2025-12-15,Registrar,student-records,10,3,2,2,4,0,21,21,21,10,12,6,0,0.47619047619047616,0.5714285714285714,0.2857142857142857,4.857142857142857,1.707317073170732,2.142857142857143,1.2727272727272727,0.42857142857142855,0.0,0.7142857142857143,1.7499999999999998,2.5714285714285716,0.5599999999999999,2.4285714285714284,0.5833333333333334,13.142857142857142,1.4848484848484849,6.571428571428571,1.3207547169811322,2.7142857142857144,3.230769230769231,71.45,0.7298,1,Login failures
2025-12-15,Research Lab,hpc-cluster,12,6,1,11,6,7,43,43,42,16,6,20,19322,0.37209302325581395,0.13953488372093023,0.46511627906976744,7.285714285714286,1.4482758620689657,2.7142857142857144,1.6153846153846154,5.142857142857143,1.1395348837209303,2.142857142857143,1.9090909090909092,1.4285714285714286,0.4117647058823529,4.285714285714286,2.081081081081081,23.0,1.7916666666666667,9.571428571428571,1.5135135135135136,7.857142857142857,0.6774193548387096,99.26,0.9971,1,Privileged access attempts
2025-12-15,Research Lab,research-data-vault,7,2,0,3,5,6,23,23,23,9,7,9,11974,0.391304347826087,0.30434782608695654,0.391304347826087,6.857142857142857,0.890909090909091,4.428571428571429,0.9210526315789473,3.4285714285714284,1.3548387096774193,2.142857142857143,0.6363636363636364,2.142857142857143,0.0,1.8571428571428572,1.05,20.857142857142858,1.0522875816993464,11.0,0.75,7.285714285714286,0.8448275862068967,78.63,0.781,0,Unusual downloads
2025-12-15,Student Services,housing-api,9,3,5,3,1,0,21,21,21,11,10,5,0,0.5238095238095238,0.47619047619047616,0.23809523809523808,4.0,1.8,1.2857142857142858,0.4375,0.14285714285714285,0.0,2.7142857142857144,0.8076923076923077,1.4285714285714286,2.0588235294117645,1.1428571428571428,1.4000000000000001,10.714285714285714,1.7926829268292683,5.428571428571429,1.711111111111111,2.7142857142857144,2.692307692307692,72.71,0.8288,1,Login failures
2025-12-15,Student Services,student-portal,2,5,3,1,2,3,16,16,16,8,6,5,10130,0.5,0.375,0.3125,4.142857142857143,0.38888888888888884,1.7142857142857142,0.7368421052631579,0.42857142857142855,2.1,2.857142857142857,1.2962962962962963,2.142857142857143,0.9545454545454546,1.5714285714285714,0.38888888888888895,12.857142857142858,1.1546391752577319,6.571428571428571,1.0566037735849056,4.142857142857143,1.1666666666666665,53.37,0.5332,1,New device joins
2025-12-16,Admissions,admissions-portal,2,1,3,2,2,1,11,11,11,5,3,4,2967,0.45454545454545453,0.2727272727272727,0.36363636363636365,3.5714285714285716,0.4375,1.5714285714285714,0.7777777777777779,0.42857142857142855,0.7,1.2857142857142858,0.4375,3.0,0.75,0.5714285714285714,1.2727272727272727,10.428571428571429,0.9625,6.0,0.7142857142857143,2.857142857142857,0.7777777777777778,37.71,0.2653,0,Phishing patterns
2025-12-16,Admissions,application-db,3,1,3,0,6,1,14,14,14,10,7,4,4385,0.7142857142857143,0.5,0.2857142857142857,4.0,0.6,1.2857142857142858,2.625,0.5714285714285714,0.6363636363636364,1.4285714285714286,0.4117647058823529,2.0,1.0,1.2857142857142858,0.0,10.571428571428571,1.2098765432098766,5.0,1.6666666666666667,3.142857142857143,1.6896551724137934,63.28,0.6557,1,Suspicious IP access
2025-12-16,Finance,finance-erp,11,1,4,3,2,3,24,24,24,15,13,9,6571,0.625,0.5416666666666666,0.375,6.428571428571429,1.4807692307692306,3.7142857142857144,0.42424242424242425,2.142857142857143,0.9545454545454546,2.2857142857142856,0.30434782608695654,1.7142857142857142,1.4736842105263157,1.8571428571428572,1.05,18.142857142857142,1.2537313432835822,9.857142857142858,1.381578947368421,8.285714285714286,1.4,85.33,0.8883,0,Login failures
2025-12-16,Finance,payroll-db,5,1,1,0,4,2,13,13,13,6,5,5,3709,0.46153846153846156,0.38461538461538464,0.38461538461538464,6.285714285714286,0.6862745098039216,3.2857142857142856,0.9333333333333333,2.5714285714285716,0.5599999999999999,2.5714285714285716,0.27999999999999997,2.5714285714285716,0.27999999999999997,4.285714285714286,0.0,21.571428571428573,0.5759493670886076,11.0,0.5,8.857142857142858,0.5072463768115941,39.98,0.2338,0,Suspicious IP access
2025-12-16,Human Resources,benefits-db,4,0,4,2,1,3,14,14,14,5,1,5,7085,0.35714285714285715,0.07142857142857142,0.35714285714285715,4.428571428571429,0.7368421052631579,2.4285714285714284,0.2916666666666667,1.1428571428571428,1.4000000000000001,0.7142857142857143,0.0,2.5714285714285716,1.1199999999999999,1.1428571428571428,0.9333333333333333,12.428571428571429,1.0425531914893618,7.285714285714286,0.6034482758620691,3.142857142857143,0.24137931034482762,40.1,0.3485,1,Phishing patterns
2025-12-16,Human Resources,hr-portal,4,2,3,2,3,0,14,14,14,8,3,4,0,0.5714285714285714,0.21428571428571427,0.2857142857142857,5.142857142857143,0.6511627906976744,2.142857142857143,0.9545454545454546,1.1428571428571428,0.0,1.0,1.0,3.5714285714285716,0.65625,0.8571428571428571,1.0769230769230769,13.857142857142858,0.9423076923076923,7.428571428571429,0.9491525423728814,5.0,0.5,47.97,0.4608,0,Phishing patterns
2025-12-16,Library,digital-archives,1,3,2,1,1,0,8,8,8,4,0,3,0,0.5,0.0,0.375,1.0,0.5,1.0,0.5,2.142857142857143,0.0,2.7142857142857144,0.8076923076923077,1.1428571428571428,0.9333333333333333,1.0,0.5,9.0,0.8,3.857142857142857,0.8235294117647058,3.142857142857143,0.0,17.29,0.0645,0,Phishing patterns
2025-12-16,Library,library-catalog,3,1,2,1,0,1,8,8,8,3,1,2,4271,0.375,0.125,0.25,3.7142857142857144,0.6363636363636364,1.2857142857142858,0.0,3.0,0.25,2.2857142857142856,0.30434782608695654,1.0,1.0,1.5714285714285714,0.38888888888888895,12.857142857142858,0.5773195876288659,5.571428571428571,0.4565217391304348,4.428571428571429,0.18421052631578946,15.94,0.0354,0,Phishing patterns
2025-12-16,Registrar,registration-api,14,1,2,4,5,2,28,28,27,12,15,11,5567,0.42857142857142855,0.5357142857142857,0.39285714285714285,5.428571428571429,2.1777777777777776,2.4285714285714284,1.4583333333333335,0.5714285714285714,1.2727272727272727,1.2857142857142858,0.4375,2.5714285714285716,0.5599999999999999,2.5714285714285716,1.1199999999999999,14.857142857142858,1.7657657657657657,6.714285714285714,1.5555555555555556,6.142857142857143,2.1,90.04,0.9374,1,Login failures
2025-12-16,Registrar,student-records,10,1,6,3,2,1,23,23,23,12,13,9,2345,0.5217391304347826,0.5652173913043478,0.391304347826087,6.0,1.4285714285714286,2.5714285714285716,0.5599999999999999,0.42857142857142855,0.7,1.1428571428571428,0.4666666666666667,2.4285714285714284,1.75,2.5714285714285716,0.84,15.142857142857142,1.424778761061947,7.428571428571429,1.423728813559322,4.285714285714286,2.4594594594594597,83.84,0.8545,1,Phishing patterns
2025-12-16,Research Lab,hpc-cluster,5,0,2,2,2,5,16,16,15,7,1,5,12330,0.4375,0.0625,0.3125,8.142857142857142,0.546875,3.142857142857143,0.48275862068965525,5.857142857142857,0.7291666666666667,2.857142857142857,0.0,1.2857142857142858,0.875,5.285714285714286,0.3181818181818182,26.571428571428573,0.5803108808290155,10.714285714285714,0.5975609756097562,8.428571428571429,0.10606060606060606,48.41,0.3168,0,Unusual downloads
2025-12-16,Research Lab,research-data-vault,6,3,1,5,1,2,18,18,18,8,7,6,6258,0.4444444444444444,0.3888888888888889,0.3333333333333333,7.0,0.75,4.714285714285714,0.175,3.7142857142857144,0.42424242424242425,2.2857142857142856,0.9130434782608696,2.0,0.3333333333333333,2.0,1.6666666666666667,21.714285714285715,0.7924528301886792,11.285714285714286,0.6511627906976744,7.857142857142857,0.7903225806451613,63.36,0.4817,1,Privileged access attempts
2025-12-16,Student Services,housing-api,2,2,1,0,0,0,5,5,5,3,3,0,0,0.6,0.6,0.0,4.571428571428571,0.358974358974359,1.2857142857142858,0.0,0.14285714285714285,0.0,2.7142857142857144,0.5384615384615384,1.8571428571428572,0.35,1.4285714285714286,0.0,12.0,0.38461538461538464,6.142857142857143,0.42,2.857142857142857,0.7777777777777778,16.8,0.0612,0,New device joins
2025-12-16,Student Services,student-portal,5,1,0,2,1,0,9,9,9,2,0,2,0,0.2222222222222222,0.0,0.2222222222222222,4.0,1.0,1.8571428571428572,0.35,0.8571428571428571,0.0,2.2857142857142856,0.30434782608695654,2.142857142857143,0.0,1.5714285714285714,0.7777777777777779,12.714285714285714,0.65625,6.285714285714286,0.27450980392156865,3.5714285714285716,0.0,13.14,0.044,0,Login failures
2025-12-17,Admissions,admissions-portal,3,0,4,1,1,0,9,9,9,5,4,3,0,0.5555555555555556,0.4444444444444444,0.3333333333333333,3.5714285714285716,0.65625,1.7142857142857142,0.3684210526315789,0.42857142857142855,0.0,1.2857142857142858,0.0,2.7142857142857144,1.0769230769230769,0.8571428571428571,0.5384615384615384,10.571428571428571,0.7777777777777778,5.714285714285714,0.7446808510638298,3.0,1.0,33.68,0.2585,0,Phishing patterns
2025-12-17,Admissions,application-db,6,1,4,0,2,0,13,13,13,7,1,1,0,0.5384615384615384,0.07692307692307693,0.07692307692307693,3.4285714285714284,1.3548387096774193,2.142857142857143,0.6363636363636364,0.7142857142857143,0.0,1.2857142857142858,0.4375,2.142857142857143,1.2727272727272727,1.1428571428571428,0.0,10.857142857142858,1.0963855421686746,5.571428571428571,1.065217391304348,3.7142857142857144,0.21212121212121213,31.13,0.1656,0,Phishing patterns
2025-12-17,Finance,finance-erp,7,1,3,2,6,5,24,23,24,15,4,9,14697,0.625,0.16666666666666666,0.375,7.285714285714286,0.8448275862068967,3.5714285714285716,1.3125,1.8571428571428572,1.75,2.4285714285714284,0.2916666666666667,2.0,1.0,1.8571428571428572,0.7,19.0,1.2,10.285714285714286,1.3291139240506329,8.571428571428571,0.417910447761194,85.43,0.8852,1,Suspicious IP access
2025-12-17,Finance,payroll-db,7,0,2,1,2,4,16,16,16,8,3,6,13480,0.5,0.1875,0.375,6.857142857142857,0.890909090909091,3.4285714285714284,0.45161290322580644,2.2857142857142856,1.2173913043478262,2.4285714285714284,0.0,2.142857142857143,0.6363636363636364,3.857142857142857,0.20588235294117646,21.0,0.7272727272727273,10.571428571428571,0.691358024691358,8.0,0.3333333333333333,47.53,0.3135,1,Login failures
2025-12-17,Human Resources,benefits-db,4,1,5,0,0,0,10,10,10,6,1,4,0,0.6,0.1,0.4,4.571428571428571,0.717948717948718,2.4285714285714284,0.0,1.0,0.0,0.5714285714285714,0.6363636363636364,2.7142857142857144,1.346153846153846,1.1428571428571428,0.0,12.428571428571429,0.7446808510638298,6.714285714285714,0.7777777777777778,3.142857142857143,0.24137931034482762,25.16,0.1304,0,Phishing patterns
2025-12-17,Human Resources,hr-portal,6,2,1,0,1,0,10,10,9,3,4,2,0,0.3,0.4,0.2,4.428571428571429,1.1052631578947367,2.5714285714285716,0.27999999999999997,1.1428571428571428,0.0,1.0,1.0,3.2857142857142856,0.23333333333333334,1.1428571428571428,0.0,13.571428571428571,0.6862745098039216,7.285714285714286,0.36206896551724144,5.285714285714286,0.6363636363636364,18.24,0.0855,0,Login failures
2025-12-17,Library,digital-archives,5,7,0,0,0,1,13,13,13,2,1,0,1142,0.15384615384615385,0.07692307692307693,0.0,1.0,2.5,1.0,0.0,2.0,0.3333333333333333,3.0,1.75,1.2857142857142858,0.0,0.8571428571428571,0.0,9.142857142857142,1.2816901408450705,4.142857142857143,0.38888888888888884,3.142857142857143,0.24137931034482762,12.45,0.0529,0,New device joins
2025-12-17,Library,library-catalog,2,3,2,1,0,2,10,10,10,6,2,4,5523,0.6,0.2,0.4,3.2857142857142856,0.4666666666666667,1.2857142857142858,0.0,2.5714285714285716,0.5599999999999999,1.8571428571428572,1.05,1.1428571428571428,0.9333333333333333,1.7142857142857142,0.3684210526315789,11.857142857142858,0.7777777777777778,5.714285714285714,0.8936170212765957,4.0,0.4,26.89,0.124,0,Phishing patterns
2025-12-17,Registrar,registration-api,3,2,4,3,1,2,15,15,15,9,2,4,3641,0.6,0.13333333333333333,0.26666666666666666,7.0,0.375,2.7142857142857144,0.2692307692307692,0.7142857142857143,1.1666666666666665,1.1428571428571428,0.9333333333333333,2.2857142857142856,1.2173913043478262,2.857142857142857,0.7777777777777778,16.714285714285715,0.846774193548387,7.142857142857143,1.105263157894737,8.0,0.2222222222222222,53.49,0.49,0,Phishing patterns
2025-12-17,Registrar,student-records,8,1,1,3,3,1,17,17,17,6,2,4,2848,0.35294117647058826,0.11764705882352941,0.23529411764705882,6.714285714285714,1.037037037037037,2.5714285714285716,0.84,0.42857142857142855,0.7,1.0,0.5,2.7142857142857144,0.2692307692307692,2.857142857142857,0.7777777777777778,16.285714285714285,0.9834710743801653,8.0,0.6666666666666666,5.571428571428571,0.30434782608695654,46.51,0.3443,1,Login failures
2025-12-17,Research Lab,hpc-cluster,9,2,4,3,1,5,24,24,24,10,5,7,14376,0.4166666666666667,0.20833333333333334,0.2916666666666667,7.714285714285714,1.0327868852459015,3.2857142857142856,0.23333333333333334,6.0,0.7142857142857143,2.7142857142857144,0.5384615384615384,1.5714285714285714,1.5555555555555558,5.0,0.5,26.285714285714285,0.8795811518324608,10.857142857142858,0.8433734939759036,7.714285714285714,0.5737704918032787,75.91,0.7864,0,Login failures
2025-12-17,Research Lab,research-data-vault,4,2,0,4,5,3,18,18,18,9,1,8,6483,0.5,0.05555555555555555,0.4444444444444444,7.0,0.5,4.142857142857143,0.9722222222222221,3.5714285714285716,0.65625,2.7142857142857144,0.5384615384615384,1.5714285714285714,0.0,2.4285714285714284,1.1666666666666667,21.428571428571427,0.802547770700637,10.714285714285714,0.7682926829268293,8.285714285714286,0.10769230769230768,64.79,0.5027,1,Suspicious IP access
2025-12-17,Student Services,housing-api,3,1,2,0,2,2,10,10,10,4,3,1,6952,0.4,0.3,0.1,4.0,0.6,1.2857142857142858,0.875,0.14285714285714285,1.75,2.7142857142857144,0.2692307692307692,1.8571428571428572,0.7,1.2857142857142858,0.0,11.285714285714286,0.813953488372093,6.0,0.5714285714285714,2.857142857142857,0.7777777777777778,25.16,0.188,0,Phishing patterns
2025-12-17,Student Services,student-portal,3,1,2,0,3,2,11,11,11,8,3,2,5370,0.7272727272727273,0.2727272727272727,0.18181818181818182,4.571428571428571,0.5384615384615384,1.7142857142857142,1.1052631578947367,0.8571428571428571,1.0769230769230769,2.0,0.3333333333333333,1.7142857142857142,0.7368421052631579,1.5714285714285714,0.0,12.428571428571429,0.8191489361702128,5.857142857142857,1.1666666666666667,2.857142857142857,0.7777777777777778,38.44,0.2542,0,Suspicious IP access
2025-12-18,Admissions,admissions-portal,7,1,3,2,2,3,18,18,18,8,3,7,10599,0.4444444444444444,0.16666666666666666,0.3888888888888889,3.2857142857142856,1.6333333333333333,1.5714285714285714,0.7777777777777779,0.42857142857142855,2.1,1.2857142857142858,0.4375,2.857142857142857,0.7777777777777778,0.7142857142857143,1.1666666666666665,10.142857142857142,1.6153846153846154,5.285714285714286,1.2727272727272727,3.142857142857143,0.7241379310344829,55.83,0.5294,1,Login failures
